STRUCTURE,STRUCTURE_ID,ACTION,FREQ,ADJUSTMENT,REF_AREA,COUNTERPART_AREA,REF_SECTOR,COUNTERPART_SECTOR,ACCOUNTING_ENTRY,STO,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICES,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,COMMENT_OBS,EMBARGO_DATE,REF_PERIOD_DETAIL,REPYEARSTART,REPYEAREND,TIME_FORMAT,TIME_PER_COLLECT,REF_YEAR_PRICE,DECIMALS,TABLE_IDENTIFIER,TITLE,TITLE_COMPL,UNIT_MULT,LAST_UPDATE,COMPILING_ORG,COMMENT_DSET,COMMENT_TS,PRE_BREAK_VALUE,DATA_COMP,Currency,DISS_ORG
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2022,17268.329,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2023,18762.41,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2024,20277.57,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2025,22594.66,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2026,24190.827,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2027,25938.932,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2028,28191.999,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2029,31340.506,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2000,6.016,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2001,6.508,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2002,7.001,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2003,8.767,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2004,10.072,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2005,11.015,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2006,11.699,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2007,13.996,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2008,16.852,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2009,16.128,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2010,16.134,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2011,17.811,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2012,17.672,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2013,18.919,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2014,19.802,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2015,17.777,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2016,19.035,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2017,20.989,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2018,23.127,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2019,23.405,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2020,24.534,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2021,27.584,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2022,27.744,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2023,30.937,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2024,33.685,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2025,37.804,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2026,40.606,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2027,43.459,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2028,47.234,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2029,52.509,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2000,4270.612,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2001,4766.316,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2002,4860.434,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2003,5084.959,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2004,5313.889,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2005,5804.605,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2006,6111.292,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2007,6698.105,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2008,7516.88,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2009,7593.295,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2010,7976.735,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2011,8394.957,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2012,9016.869,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2013,9343.923,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2014,9775.039,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2015,10508.65,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2016,11283.396,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2017,12191.796,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2018,12840.09,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2019,13712.8,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2020,14101,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2021,15287.932,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2022,17268.329,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2023,18762.41,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2024,20277.57,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2025,22594.66,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2026,24190.827,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2027,25938.932,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2028,28191.999,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SEN,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2029,31340.506,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2000,2611.653,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2001,2791.302,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2002,2969.399,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2003,3099.689,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2004,3379.535,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2005,3566.435,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2006,3748.601,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2007,3989.993,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2008,4215.65,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2009,4100.489,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2010,4130.465,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2011,4214.573,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2012,4185.849,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2013,4306.93,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2014,4238.471,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2015,4315.021,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2016,4459.081,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2017,4552.774,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2018,4757.426,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2019,4963.506,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2020,4918.674,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2021,5298.689,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2022,5433.803,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2023,5571.158,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2024,5789.335,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2025,6027.965,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2026,6270.322,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2027,6523.814,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2028,6782.426,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2029,7053.962,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2000,434.319,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2001,867.238,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2002,1102.557,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2003,1294.656,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2004,1526.205,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2005,1846.853,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2006,2181.035,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2007,2523.496,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2008,2908.445,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2009,3052.136,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2010,3250.581,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2011,3612.267,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2012,3810.058,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2013,4121.2,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2014,4160.548,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2015,4315.02,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2016,4528.192,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2017,4760.686,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2018,5072.932,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2019,5421.851,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2020,5504.431,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2021,6271.988,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2022,7097.629,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2023,8150.486,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2024,8955.164,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2025,9665.309,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2026,10377.964,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2027,11135.346,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2028,11937.15,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2029,12801.797,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2000,9.79,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2001,13.009,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,SRB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2002,17.185,e,,,,,,,,,,,,,,,,,,,,,,
